VARIABLES= "X", "Y", "Z","P"
2.36948 2.8668 0.311789 0.0524772
2.71539 4.18984 0.0635206 1.24604e-007
2.15943 3.73312 0.184913 0.0265733
2.91486 2.89159 0.0665349 4.77706e-008
2.90172 3.59556 0.0821758 1.41705e-008
2.10876 3.50292 0.845767 0.141627
2.26803 3.71703 0.274577 0.0369952
2.41164 3.02358 0.180427 0.0338238
2.16397 3.27133 0.49151 0.0744265
5.41697 2.58141 3.76399 0.00650858
4.8897 2.56511 3.90193 0.0102725
4.15225 2.63576 4.44288 0.0140667
5.23362 2.42276 3.83887 0.00698277
4.25362 4.32393 4.92497 0.00921913
4.60135 4.00479 0.0806112 8.00508e-011
4.95942 2.44653 1.92325 0.0117078
4.65383 2.61631 4.47051 0.00895746
5.62308 6.27936 0.0762716 7.23386e-011
4.98676 2.88033 4.36473 0.0083808
4.63546 3.14006 3.98468 0.0236457
3.3593 3.61019 0.0877523 6.27913e-009
4.26881 2.24987 2.19805 0.0140126
2.30329 3.47329 0.170432 0.0220251
5.28776 3.59197 4.6104 0.00650725
3.22548 2.08352 0.734384 0.0196574
3.37772 3.41141 0.0877523 6.32932e-009
5.22754 6.91649 0.813295 0.000952254
6.37336 2.68129 0.13778 0.000275451
5.38783 6.92606 1.41041 0.00106678
5.35321 6.09543 0.0783913 1.19733e-009
6.62338 6.34496 1.57423 0.000817522
4.4498 2.49701 3.80676 0.0183146
4.342 3.19788 4.22569 0.0289815
4.51848 6.89326 4.9132 0.000642075
4.82319 6.70275 4.92947 9.75006e-009
6.5157 2.70756 0.232414 0.000238902
3.72646 5.45488 4.58251 0.0282238
5.55664 6.92295 3.99754 0.000610004
3.47542 6.0969 4.17371 0.0280889
4.62978 5.63544 1.98798 0.0175215
6.03741 5.93822 3.54804 0.00357396
6.41121 6.84857 4.39003 0.000181293
6.50154 6.917 4.25047 2.49076e-009
6.43576 6.74719 4.53527 0.000274044
6.73786 6.71695 3.99119 0.000287592
6.65742 5.74523 4.87451 0.000496928
6.54248 5.92338 3.79649 0.00144078
4.02146 6.51064 3.86431 0.0115
6.04397 6.93157 4.5135 2.12185e-009
4.25537 6.5008 3.78714 0.0103053
4.38169 2.55228 2.54154 0.0249398
5.0163 2.60959 1.56844 0.0109844
6.65321 2.40196 0.427026 0.000347892
6.93344 2.92954 0.374358 0.000188797
6.75547 3.06988 0.246251 0.00031461
6.50381 3.44406 0.218206 0.000353454
6.08747 3.0041 0.0856152 5.50741e-009
6.27643 3.06342 0.301746 0.000984217
4.93513 5.50387 1.38944 0.0123356
6.22158 6.51343 4.83942 0.000568143
4.24898 2.52569 2.44169 0.0277582
5.53578 3.61255 0.730573 0.00562308
5.74464 2.76422 2.14766 0.00640137
3.79838 2.61599 2.31269 0.0476239
6.57543 6.91774 2.39207 0.000353864
6.838 6.83568 3.25757 0.000249614
4.49214 6.76577 2.96089 0.00605001
3.45732 3.22478 1.98013 0.0934355
5.07658 2.07609 2.09268 0.00393585
4.71654 2.65811 1.97542 0.0184292
4.34295 2.83122 2.44615 0.0347603
4.11088 4.39037 1.02312 0.0374437
4.55042 2.59648 1.33103 0.0159079
6.01041 6.84301 0.164652 8.95492e-005
2.94082 2.4016 2.93432 0.0991754
3.56307 2.50105 3.48781 0.0527376
2.45857 3.20614 3.52852 0.196051
6.42229 4.49723 1.34185 0.00341097
6.8092 6.04222 0.198022 4.05091e-005
6.73912 6.15838 0.318776 9.46783e-005
5.0862 5.38983 4.56514 0.00881805
5.80228 2.80496 1.94084 0.00578242
6.45049 2.99554 2.60493 0.00291789
6.48012 6.56447 3.20458 0.00130737
4.15854 6.41606 2.74515 0.0129909
6.10748 3.04437 1.4084 0.00438411
6.92 6.29897 1.77254 0.000369358
6.32083 3.2958 2.26637 0.00432085
6.74872 6.01184 1.91958 0.00121024
6.26354 5.71465 0.0760402 0.000208943
6.22521 6.92938 1.61765 3.57394e-007
6.44923 2.80914 2.03928 0.00224393
5.83803 6.74974 0.510342 0.000438291
6.44315 2.62799 2.8122 0.00212888
3.24083 6.46181 3.13687 0.0313294
6.00422 2.92821 2.84124 0.00634936
6.92926 4.09548 3.63701 0.000898002
4.60059 6.75523 3.29497 0.0042417
5.65162 2.07477 2.00012 0.00168661
5.10247 2.0679 2.68889 0.00260258
6.9407 3.14939 2.42824 0.000589308
6.23056 3.55115 2.73234 0.00582515
6.28931 3.4735 2.12525 0.00486999
2.57791 5.2082 4.17047 0.133631
4.06069 4.34339 0.401143 0.014233
4.9185 3.84761 0.409849 0.00629254
6.62072 4.56784 1.18178 0.00172303
5.41285 2.17188 1.83012 0.004364
2.50876 5.67673 3.87456 0.133361
2.49975 5.36631 4.09466 0.163659
3.93178 3.43336 3.761 0.053122
6.92615 2.16217 1.93626 3.08225e-009
2.59529 4.81121 3.12552 0.169543
6.83138 2.06243 2.48769 7.24931e-005
6.32796 5.4179 4.04988 0.00317676
2.36821 2.07634 3.09589 0.548529
2.59945 2.19783 4.39455 0.108129
2.06843 2.49166 3.56416 0.103621
2.53868 2.38513 2.90326 0.14106
6.23283 6.22636 2.98599 0.00235785
3.14231 2.0763 1.67203 2.19703e-007
5.86257 6.10287 4.02989 0.00318519
6.24262 5.70616 3.15101 0.00364959
5.17047 5.59206 4.06827 0.0105238
2.13938 2.44444 2.97695 0.00013281
2.30432 5.86887 4.90537 0.10225
6.28348 5.9457 3.22155 0.00291215
5.02081 6.57677 3.16853 0.00298623
4.82439 5.92787 2.95868 0.0106945
5.87446 2.08443 4.71247 0.000293011
5.17195 2.57773 0.778079 0.00451891
6.00409 3.51918 1.74465 0.00723769
4.56877 2.9993 0.556427 0.0100659
5.77151 2.7449 4.90643 0.000900386
5.80473 3.09403 0.458567 0.00222701
5.27249 2.90022 0.447066 0.00359287
5.96134 2.31347 4.92828 4.7762e-009
5.19632 2.85885 4.7888 0.00323683
5.54529 2.89805 4.93308 0.00124845
5.14137 2.97966 0.566639 0.00537631
2.5533 5.80594 1.56244 0.0328092
4.11334 6.64078 4.49553 0.00575653
2.07059 4.5462 4.45086 2.42329e-005
2.18647 3.88138 4.9151 0.754017
2.61991 5.94431 1.45509 0.0289106
4.61074 2.40971 3.81468 0.0142787
2.54434 2.60425 4.85997 0.128368
2.7957 3.93687 4.93187 0.116535
2.54428 6.40317 1.48082 0.0155755
3.17294 6.29085 1.9741 0.0336629
2.88116 5.67135 2.12568 0.0565093
6.17832 5.94893 4.92031 0.000935333
6.75128 5.16649 4.53302 0.000987396
6.92893 4.28536 3.42093 0.00107833
4.30353 3.44625 2.67716 0.0490718
2.84251 5.29033 1.82805 0.0680407
5.86109 5.08447 0.49379 0.00192875
6.30256 5.23915 0.912042 0.00179219
2.07906 6.10256 4.09427 1.16211e-005
2.90117 2.30932 4.18964 0.0760636
3.39362 2.23401 3.59076 0.0378391
5.03685 6.76005 3.17392 0.00230846
6.5295 4.99787 0.976974 0.00157296
5.35068 4.46185 1.26835 0.0110177
6.21194 5.46956 1.34139 0.00266974
3.54581 2.07521 2.41632 0.0156381
2.09272 3.69388 2.23368 0.229348
2.19198 4.19287 2.29261 0.203757
4.22343 2.08204 1.95142 0.00712524
3.65991 3.94389 4.91107 0.0226611
6.138 5.6299 2.4514 0.00508406
5.83974 5.96198 0.702057 0.00162649
5.13956 3.942 0.876338 0.0109359
4.89184 6.00643 0.66763 0.0048229
2.18847 2.087 0.218787 0.0435155
2.44678 2.23887 0.622494 0.0835977
4.59114 6.46303 0.558332 0.00410794
3.14813 6.7671 2.82421 0.0152118
3.01985 6.83639 2.77786 0.0112545
2.0753 4.11822 0.279977 0.0265482
2.58727 4.03195 0.200433 0.0166224
4.10616 6.44714 0.420778 0.00358731
4.63865 5.6823 0.601689 0.00684863
2.75544 2.462 0.576885 0.0696433
4.43604 6.41377 1.06192 0.00567915
5.41131 3.20842 0.0736326 4.79704e-009
6.85153 3.71695 0.991974 0.000469904
5.01347 4.14264 0.0805548 6.16713e-010
4.77263 3.97086 0.0806112 8.01786e-011
4.36742 3.79379 0.0797097 4.67251e-009
3.98652 3.83241 0.358673 0.0134409
4.39452 3.03779 0.0823636 3.24416e-008
4.94737 2.25377 1.93096 0.00862667
4.95272 6.57231 0.889775 0.00378918
3.54034 2.91935 3.80624 0.0629122
2.76648 6.90032 1.12868 0.0046454
5.07892 6.10229 1.38263 0.00683519
4.79627 6.41447 1.23769 0.00582512
6.01715 3.6853 3.06211 0.00726881
5.85564 5.63168 4.42436 0.00344061
6.82089 6.84187 3.93702 0.000130676
5.87883 5.56682 3.4511 0.00654628
6.88801 6.65379 2.91559 2.80889e-009
6.15135 5.04503 3.51051 0.0056676
4.44782 5.09839 4.20708 0.0227556
5.35273 4.8798 1.17457 0.0100178
5.27762 6.50618 1.80245 0.00408205
5.69268 6.92973 2.54862 0.0012557
6.91016 5.93815 3.22265 0.000770285
6.91093 5.88515 3.4412 0.000593552
6.90087 5.61083 3.28727 0.00113781
6.86188 6.04412 4.09205 0.00063603
4.71263 5.15792 4.84218 0.00534245
6.41441 6.26241 2.8513 0.00184057
6.44837 4.9525 3.35313 0.00419589
3.53146 2.90966 0.626732 0.0480625
6.44899 5.36059 2.51323 0.00350438
6.57419 4.12585 3.82201 0.0028133
2.69342 2.87358 4.225 0.129974
2.56839 3.25524 2.32604 0.193764
2.78177 4.23584 2.82034 0.144788
2.62346 6.92365 0.528634 0.0014217
2.13668 6.93765 1.39985 5.94554e-008
2.99491 2.49704 2.79718 0.101247
4.01403 2.70797 2.84279 0.0471227
2.60515 3.67878 2.9832 0.170278
2.12078 6.89162 2.01576 1.02233e-007
2.53101 6.93671 1.45091 0.00377943
2.86761 6.00256 0.733653 0.0125501
6.12817 6.34288 0.524654 0.000598302
6.92 6.31928 1.96941 0.000434467
6.39374 6.91928 1.89331 6.44644e-009
6.13143 5.98094 0.519333 0.000822313
6.11924 5.42887 0.377672 0.000932694
6.42886 6.91774 2.34273 0.000463257
6.75785 6.8407 2.36986 0.000322679
2.84121 6.15741 4.13054 0.0562608
5.79124 5.79629 0.51078 0.00158546
6.22339 5.83944 0.140214 0.000271635
6.08829 5.84545 0.209422 0.000497329
5.18057 6.83101 4.58106 0.000326998
5.80732 5.90558 0.419381 0.00127317
2.96026 6.63851 3.18289 0.0300934
4.37938 6.65104 4.3268 0.00375211
6.31439 6.93157 4.69489 2.38529e-009
6.10841 6.52617 1.52978 0.00129397
6.85791 2.60033 4.21023 0.000378618
6.52853 5.97341 1.74356 0.00148118
6.77539 2.29381 4.18038 0.000274469
4.5812 6.87276 4.31067 0.000310322
6.54603 5.79397 1.25811 0.0013203
6.4407 5.66095 1.37944 0.00175909
6.93189 2.74503 3.9018 3.38016e-008
6.22195 2.30109 4.70464 0.000526146
6.9223 3.61638 4.50519 0.000540921
6.2709 2.44987 4.51751 0.00107629
3.97717 2.30711 1.85367 0.021097
4.26745 2.576 2.17694 0.0286062
6.85525 2.22052 4.05326 0.000192231
6.9372 2.50187 3.57765 3.7534e-009
6.55985 2.06346 3.82528 3.60466e-009
3.781 2.51103 2.12685 0.0443907
6.39894 4.4335 4.90487 0.000770946
6.90711 5.0621 3.62793 0.00148888
3.32223 2.5269 2.10811 0.0703287
6.75555 4.59638 2.90452 0.00220435
5.51656 4.5032 4.93882 0.00225648
5.89026 6.5932 3.43975 0.00219176
6.91756 5.06707 2.0524 0.000947239
4.71168 6.75124 4.711 0.00123404
6.90692 4.81691 2.22285 0.00118636
5.0121 5.19661 0.284396 0.0022617
6.92964 5.4796 1.15454 7.59364e-008
2.51935 6.48234 2.11933 0.0394062
2.59716 6.15915 1.91686 0.0379964
6.94111 5.66382 0.941246 6.17651e-006
6.83839 5.61439 0.591764 0.000145084
6.94111 5.83265 0.93364 6.19577e-006
6.94338 6.07316 1.60398 0.000276681
6.93125 5.91465 1.23929 0.000304413
6.47262 4.88304 0.0704317 6.38511e-011
6.25104 6.5572 0.994283 0.000777173
6.52741 6.11108 1.21404 0.0011169
6.48521 5.73477 2.8366 0.00285991
6.93042 5.66246 1.35819 0.000257444
6.93574 6.01307 0.704241 3.42216e-009
2.88689 6.38992 2.48433 0.0510153
4.47426 6.50172 4.74343 0.00350644
5.66295 4.97552 0.153036 0.000542213
2.51106 6.14365 2.31484 0.068
5.4219 3.78338 0.160155 0.0014557
5.24662 4.4026 0.0846433 9.90678e-009
3.99134 2.09552 2.18749 0.010363
5.12512 4.06098 0.146912 0.00107879
6.41385 3.8073 0.808711 0.00177074
3.04817 6.14163 1.40084 0.0241072
4.51221 6.92723 1.32768 0.00188795
5.67482 4.65507 1.39901 0.00863004
2.9735 2.62255 2.22422 0.105868
4.45592 4.29914 0.0766159 2.7364e-011
3.57684 6.51705 1.03498 0.0103824
3.55491 6.48576 1.95136 0.0170657
3.94359 6.46971 1.74308 0.0118344
6.90119 6.70461 4.93151 6.45387e-005
3.60762 5.69704 0.838966 0.017405
2.51224 6.17629 0.968323 0.00850266
6.91987 4.10603 4.04981 0.00113975
5.31961 3.70631 0.28624 0.00311096
2.81108 6.35013 1.85179 0.0310496
6.92162 4.66738 3.688 0.00131073
6.64467 2.24691 1.26469 0.000606234
6.37349 2.14277 3.52859 0.00068876
6.85055 4.5894 3.58042 0.00177233
6.89891 4.4419 3.84388 0.00154992
5.47295 4.281 4.92532 0.00278882
6.90133 5.87373 2.13605 0.000774792
6.91238 4.68502 3.15863 0.0011187
6.52067 3.76986 1.20698 0.00269376
6.9223 3.80277 4.42604 0.000807822
5.28866 4.78444 0.476612 0.00394309
2.39649 2.29369 4.74566 0.303934
2.3304 2.99469 4.8379 0.375927
2.91186 3.44574 4.93349 0.0666917
2.17361 3.70656 4.70453 0.591136
2.07898 5.76436 3.22902 0.0756112
2.05911 4.45467 4.25272 2.44997e-005
2.05911 4.30546 4.21241 2.45462e-005
6.15788 4.2846 0.923801 0.00313817
5.70183 2.57979 2.1358 0.00566276
2.06959 3.69498 4.22859 0.467631
4.09446 3.07294 0.846628 0.0335351
2.26164 3.90559 2.12052 0.33665
5.14548 2.86875 2.07223 0.013951
4.3717 3.78509 4.92106 0.00608423
6.32892 2.15943 3.23985 0.000799495
4.62514 3.98855 4.9239 0.00557614
2.23202 5.18206 2.11143 0.0665731
3.40359 6.55822 1.31532 0.0125197
4.56862 3.61555 0.547078 0.00992321
6.52394 4.18544 1.65163 0.00315325
3.94254 6.34965 0.595763 0.00469174
3.7659 6.39551 0.484281 0.00460635
4.18538 6.28357 0.413234 0.00398898
3.77651 5.12219 0.514333 0.0173476
3.6839 2.49311 0.877507 0.0363021
2.09079 4.78512 1.15903 0.0727054
3.82692 2.96582 4.57287 0.0240119
2.49653 4.25852 0.193993 0.0193484
2.06646 4.75637 0.824268 0.0519024
2.16392 4.83173 0.507913 0.0257113
2.09747 4.63871 0.321111 0.0203818
2.23892 4.70041 0.610836 0.051102
4.38453 2.48272 4.53954 0.00803761
5.21713 2.56899 4.15243 0.00678352
2.58836 6.61646 0.712253 0.00417179
4.92022 2.48696 4.47426 0.00573982
6.92566 4.12715 0.265557 1.88408e-008
6.39913 6.19053 0.769817 0.000688572
4.37252 3.15536 4.41438 0.0204184
5.35369 3.8038 0.439644 0.00459309
6.64646 2.55733 0.378338 0.000339583
6.77774 3.8045 1.34581 0.00126153
4.97588 4.02823 0.227523 0.00241658
6.18336 3.42453 0.072123 7.62731e-010
6.44406 4.71063 0.927474 0.00176503
6.65385 3.44926 0.198018 0.000224952
6.7699 3.61002 1.51174 0.00184621
5.77338 3.28405 0.0704875 7.98795e-009
6.34284 2.47249 0.636885 0.000920873
6.50755 3.84308 0.0768985 4.30462e-011
6.52711 2.75239 0.504641 0.000715062
6.45277 2.6443 0.47527 0.000675665
6.86914 3.70994 0.133627 5.73404e-005
6.85728 4.08416 0.425439 0.000222874
5.19833 3.05727 0.0645473 5.02455e-009
2.25115 2.4483 0.436966 0.0849735
2.19962 2.44994 0.165409 0.0413491
2.16516 2.96668 0.203609 0.0260976
5.58609 3.90911 4.51858 0.00618657
4.58225 2.74221 2.79608 0.023568
4.65083 2.429 3.05741 0.0162755
2.52635 2.96177 0.0924424 0.0256758
4.66675 2.5132 2.94283 0.0167799
4.9561 2.67458 3.54489 0.0137416
4.00916 4.12033 0.0728494 1.9795e-009
4.79612 2.76433 3.05107 0.0164116
2.96839 2.86198 2.01491 0.152929
4.44587 4.04827 4.2288 0.0284154
4.39541 3.62367 0.0797097 4.68417e-009
4.15808 3.85658 0.0797097 4.69271e-009
6.03383 3.23739 2.69765 0.00663458
3.68255 2.60553 3.05291 0.0530567
4.49444 2.95596 3.65154 0.0278482
5.65265 2.73892 3.09135 0.00670142
2.78134 5.02151 3.23417 0.13952
3.84537 6.84502 0.465297 0.0011647
3.08061 6.37188 0.254213 0.00305413
3.03815 6.91371 0.72 0.00221245
3.23222 6.9162 0.981638 0.00302151
2.37022 6.91541 4.46357 2.95683e-007
6.92566 4.30601 0.297254 1.8903e-008
6.93162 4.03775 0.784367 5.50243e-009
2.6381 2.94733 2.40975 0.170301
4.90587 2.61416 0.601014 0.00508227
2.72701 4.88079 2.46993 0.113158
5.55221 6.83999 1.89377 0.00147458
6.40941 3.09103 0.285315 0.000708109
6.61219 3.97691 0.149148 0.000125396
6.84852 4.04322 0.153942 4.73142e-005
2.55756 3.05765 3.27512 0.152068
6.52609 4.39228 0.146877 0.000142887
6.57639 4.025 0.383881 0.000664343
3.50362 4.18187 1.24696 0.0732971
4.57157 5.08781 0.257185 0.00290337
5.01514 5.73194 0.0803264 4.15935e-009
4.40406 6.31647 1.6617 0.00987605
5.26472 2.47261 3.21321 0.00785608
3.6078 3.89574 0.62798 0.0369322
3.23209 4.20328 4.54447 0.0826959
4.88548 6.29821 0.076126 3.18235e-009
4.80079 5.94772 0.0858647 4.8589e-009
6.85025 6.39857 1.32349 0.000307802
2.20195 6.81828 4.20784 0.00639429
6.7391 6.72774 1.32068 0.000269617
5.45211 6.92482 1.14167 0.000976866
6.47504 6.47329 0.907418 0.000640674
4.63692 5.3848 4.18425 0.0205261
5.2179 6.91649 0.990392 0.00118448
4.49169 4.72425 4.50923 0.0175142
5.0329 2.76831 3.00768 0.0142963
2.93145 5.91759 3.08568 0.0759899
3.67703 6.58681 1.88192 0.0130436
4.26256 4.41039 4.5156 0.025902
3.40116 4.03567 0.48481 0.0368268
3.17071 5.02928 3.90742 0.087644
3.51035 6.04836 2.735 0.038612
4.71315 5.13067 3.40409 0.0235927
4.37313 6.20889 1.05687 0.00834565
6.80504 5.88811 1.3822 0.000631946
6.86006 5.5427 1.27502 0.000311376
6.93702 6.22358 1.1157 2.70431e-009
6.56814 6.52739 0.453966 0.000165962
5.06775 6.91587 0.617426 0.000917755
4.90443 6.91587 0.630742 0.000976002
5.98465 5.48064 1.65698 0.00487832
6.81164 6.10065 1.27408 0.000345412
6.88434 6.91881 0.842673 5.40713e-005
6.71021 6.91905 1.10544 0.000133563
6.20169 6.92062 1.00274 3.77274e-009
5.12554 6.50758 1.32106 0.00414222
5.89864 6.73558 1.7713 0.00125741
5.43212 4.8953 4.17693 0.01071
6.32254 6.47724 2.40583 0.00123311
6.77608 2.36984 1.25259 0.000452975
6.94018 2.34055 0.516087 0.000139427
6.95444 2.10434 0.881603 7.35043e-007
5.39365 6.50718 2.2491 0.00390849
4.9747 4.6473 1.00537 0.0141942
6.1832 2.27464 0.839533 0.00117184
2.95526 4.6829 2.54959 0.111786
6.94338 6.08579 1.43094 0.000237668
4.97607 6.39978 2.10783 0.00696337
5.72137 6.73763 1.98209 0.0019631
2.52553 4.16323 3.59095 0.171996
4.16201 5.09059 0.877443 0.0202215
2.53075 5.26657 3.00235 0.137766
6.9252 5.14409 0.905429 1.13375e-008
5.86321 5.7417 0.203984 0.000476774
6.63662 4.98206 0.252182 0.000211595
2.57149 4.85899 2.92555 0.169108
3.5801 3.64565 4.12585 0.0752642
2.68269 4.22397 3.25667 0.165801
2.15889 2.2485 0.387648 0.145049
2.70687 2.17291 0.20609 0.0144582
2.71565 4.35689 3.74204 0.149289
6.91188 3.43699 2.1045 0.00116515
6.93283 2.31812 2.89014 0.000253086
5.13108 2.49107 4.25882 0.00535142
6.25621 2.08609 3.11226 0.000661241
6.93433 3.03799 2.63122 0.000499067
5.78578 2.2944 4.92828 4.76611e-009
5.6081 2.07793 4.89997 0.000235481
5.81136 3.55866 4.3338 0.0051657
5.60235 2.07678 4.35962 0.000960117
5.36039 2.41812 4.2943 0.00341844
4.58656 2.8405 4.92746 0.0025752
4.83527 2.34521 4.9037 0.0017763
5.06504 2.10107 4.89349 0.000924358
5.21924 2.50621 4.51744 0.00378497
6.40271 3.50674 0.373558 0.000955627
4.88448 2.07389 4.36441 0.00284539
6.10217 3.15899 0.651436 0.00237454
6.16784 3.16903 0.83954 0.00256955
6.4146 3.39541 1.28072 0.00334371
3.3742 3.39121 4.90718 0.030395
5.92098 3.47193 0.384941 0.00169332
2.07128 3.48918 4.71162 0.710519
6.19512 2.93829 1.83932 0.00377965
6.06066 3.25625 0.968866 0.00369837
3.31407 2.06916 3.95328 0.0247781
2.93877 2.09345 3.27726 0.0682255
2.06843 2.46809 3.74512 0.0937646
2.83603 2.67776 4.92578 0.0641587
2.07459 3.1161 3.42773 3.23516e-005
6.53831 4.00566 2.1497 0.00372828
6.83054 6.7826 4.84331 7.98981e-005
5.75144 3.01431 1.67842 0.00739506
6.80433 6.9391 4.64983 3.58357e-005
6.44162 3.01645 0.788761 0.00129808
2.13303 6.3725 4.26644 0.0229254
5.40167 2.94769 4.59765 0.00381128
4.19397 2.31714 4.70841 0.00424762
3.51286 2.07418 4.33938 0.0142121
2.07465 3.03291 0.721317 0.0963534
6.61631 2.71871 3.58477 0.00144111
5.91728 2.73654 3.99909 0.00385152
5.87174 2.54232 3.96283 0.0032974
2.07153 2.75515 1.15678 0.633724
3.52912 2.08205 0.859533 0.0107084
2.9861 2.0763 1.6013 0.0531043
2.08144 3.01938 1.24229 0.513902
5.93447 2.47201 3.8305 0.00272912
5.90113 2.44184 4.52458 0.00168147
3.32329 2.0763 1.55484 2.20134e-007
3.19072 2.0763 1.86901 2.20177e-007
2.09322 3.43239 1.47242 0.605843
6.38376 2.83153 4.05996 0.00208845
5.99384 2.5003 4.60912 0.00115109
2.51952 3.33146 4.60585 0.258168
5.85036 2.07292 0.269147 0.000194439
2.41962 3.36654 4.5085 0.247484
2.4856 5.87952 0.222172 0.00339586
2.14461 5.97538 0.418299 0.00305265
3.11853 6.67767 0.165705 3.30719e-007
2.74274 4.59979 1.78571 0.134421
2.26574 6.4534 0.0660246 1.10041e-009
2.82698 3.54766 4.44012 0.182711
2.58022 6.08888 0.0845342 1.23474e-008
2.51371 2.86466 4.42773 0.137592
2.70594 3.54987 4.55371 0.217554
3.96866 2.95881 0.0684489 8.24276e-009
3.88997 2.45164 0.220516 0.00792357
2.82891 3.19365 4.59604 0.141408
5.16601 3.92936 0.0663572 6.03295e-009
2.59192 6.05087 2.19275 0.0604068
4.40006 3.18616 0.0823636 3.25123e-008
4.55904 4.1434 4.84887 0.00850443
5.20093 2.49718 0.947176 0.00548123
5.42504 2.25429 3.453 0.00415174
5.6145 2.53621 4.49972 0.00257147
2.22063 4.9803 0.947909 0.0511956
3.29511 5.74316 0.0673178 1.14046e-006
6.74955 6.93689 3.34802 0.000184084
5.66324 2.55129 3.93352 0.00407346
5.5749 2.44733 3.81113 0.00494862
2.45793 6.7933 0.1746 0.000488454
5.32732 2.64846 4.60478 0.0033682
6.49833 3.16066 4.07138 0.0022365
5.5081 2.41825 4.36241 0.00337913
5.11358 2.51524 3.97796 0.00796334
5.5998 3.64408 4.53913 0.00583706
6.4054 6.91866 1.38544 0.000292791
6.84234 6.85153 1.54709 0.000100135
6.75557 6.74273 1.49514 0.00021945
4.91976 2.91342 4.17508 0.0115895
2.69275 4.60359 4.19016 0.141506
6.42946 6.91471 3.04278 0.000519921
6.91155 6.9324 3.60367 8.69022e-005
3.36973 4.14695 4.46809 0.073545
2.75513 3.72663 3.42223 0.167288
3.49252 2.48927 4.45585 0.0293142
3.54903 3.43009 4.45016 0.0576982
3.17229 3.74894 4.53851 0.0965765
2.92282 5.68205 4.58962 0.062738
2.63888 3.94823 4.49678 0.218728
2.38377 5.70534 3.45956 0.105892
4.92521 2.22087 3.19952 0.00566338
2.15625 5.71475 3.87332 0.221373
5.08105 2.0715 3.36279 0.00305804
5.05049 4.29829 4.91433 0.00442024
6.92319 3.42178 3.22229 0.000726952
5.42829 2.06504 3.10929 5.88685e-008
2.67089 4.014 4.61541 0.217978
2.83313 3.6674 4.51024 0.198232
2.17625 2.1908 2.14925 0.641158
3.45856 2.8882 4.42294 0.0546731
2.30501 2.44504 2.06316 0.37658
6.40116 3.47974 4.01345 0.00295305
6.93594 2.60555 3.19707 0.000394209
6.40861 4.00442 4.09948 0.00313052
6.83301 2.39014 3.66497 0.000382444
5.80724 3.86636 3.48698 0.0092329
4.45802 2.5968 4.93601 3.48688e-005
6.60291 2.94964 4.31709 0.0012316
4.53803 2.19524 4.81491 0.00175283
4.43566 2.33758 4.75092 0.00339295
5.95291 3.95493 4.44679 0.0042614
6.7126 3.59601 3.98334 0.00194224
6.55464 3.85445 3.74888 0.00261168
2.86201 5.19089 3.14024 0.11442
3.66485 2.09746 4.10409 0.0163665
3.84539 2.59346 4.9112 1.05918e-006
3.33384 2.07418 4.36429 0.0200424
6.84516 3.74558 4.79276 0.00044794
6.76588 4.31803 4.91774 0.000442684
2.58862 5.4694 2.84443 0.111065
6.9173 4.1011 4.53581 0.000677791
2.49378 5.60342 2.97055 0.11975
2.23355 5.03828 3.16793 0.32757
2.26969 6.14583 3.71721 0.0553686
2.14676 5.38524 2.83812 0.153454
6.19982 3.76524 4.77634 0.00134306
6.0139 2.64941 4.83666 0.000657267
6.84833 3.42274 4.46229 0.000901808
5.94849 3.65021 4.60742 0.00418691
5.37117 2.33918 2.95116 0.0055249
6.79327 3.01372 2.799 0.000793933
5.04678 2.15753 3.9783 0.00442618
6.60315 3.38066 3.61431 0.0022669
5.28319 3.44251 4.90836 3.1153e-008
2.22574 5.5142 2.93278 0.13064
6.45678 3.35946 4.29257 0.00214628
2.14381 5.14817 2.92928 0.39005
2.14798 5.52697 3.06385 0.133085
2.20733 3.04428 4.92219 0.650921
2.40315 2.73038 3.98691 0.149946
2.99362 4.77187 3.30908 0.109706
2.1394 2.99973 3.49592 0.2099
2.26923 6.67932 4.11299 0.0145188
3.12992 3.23699 4.92599 0.0389649
3.40004 3.92883 4.65187 0.0674446
3.16536 2.07223 4.17579 0.0250898
