VARIABLES= "X", "Y", "Z","T"
1.09977 1.15341 0.975459 80.5181
1.18408 1.02361 0.97638 18.6348
1.3463 1.73754 0.10124 15.1119
1.11779 1.18789 0.804767 48.1968
1.09971 1.13661 0.786974 58.36
1.33642 1.11184 0.8467 13.5944
1.25812 1.42478 0.0971391 17.2105
1.28102 1.35756 0.908988 19.8387
1.11627 1.23016 0.983693 43.4659
1.31547 1.4702 0.901679 17.6799
1.16085 1.26489 0.979327 27.1796
1.27597 1.1949 0.917246 20.7043
1.16013 1.64853 0.833935 32.0478
1.1251 1.67876 0.870832 40.8505
1.08664 1.63521 0.883356 52.3781
1.22015 1.83139 0.985103 13.5999
1.31897 1.97117 0.901467 7.56441
1.29835 1.95594 0.922046 11.3945
1.28003 1.98628 0.860357 8.03397
1.18794 1.53503 0.72926 21.1723
1.25575 1.94087 0.98545 9.35116
1.12374 1.66051 0.833505 34.3594
1.19404 1.93749 0.951277 35.3659
1.39773 1.9558 0.828518 5.1778
1.01254 1.90724 0.459589 69.8344
1.8754 1.80909 0.245355 1.45158
1.1968 1.06973 0.739649 30.6937
1.03486 1.91951 0.526894 88.0862
1.05392 1.98618 0.534434 194.827
1.87699 1.81061 0.179461 0.986266
1.68264 1.78522 0.216872 3.41638
1.20886 1.95495 0.0183225 14.6087
1.40743 1.88943 0.0268445 3.08241
1.24425 1.22335 0.742543 27.6741
1.7867 1.44836 0.0136734 0.47324
1.66665 1.49531 0.0164248 0.925653
1.82134 1.86404 0.332127 1.65992
1.98635 1.54692 0.201879 0.349117
1.7486 1.53836 0.0152125 0.627215
1.808 1.25318 0.0744532 0.958499
1.03217 1.43471 0.0220227 180.422
1.74037 1.5291 0.9522 0.989652
1.73034 1.90544 0.253606 1.99601
1.89984 1.85744 0.222482 0.773088
1.03071 1.30035 0.0356503 200.844
1.18968 1.25086 0.965296 28.9626
1.98691 1.7158 0.0150333 0.082469
1.88286 1.57163 0.277648 1.66266
1.92008 1.61285 0.199742 1.04997
1.89275 1.74758 0.342405 1.25754
1.78451 1.09517 0.313932 1.41088
1.14502 1.98201 0.0409326 36.6389
1.28131 1.89289 0.0514434 19.2456
1.19214 1.88976 0.0217703 26.2826
1.33315 1.85159 0.109331 16.6103
1.28894 1.98319 0.01447 3.43314
1.78801 1.16607 0.115318 0.916845
1.32101 1.98305 0.0909329 4.23951
1.27003 1.98305 0.0871499 6.35082
1.27865 1.96624 0.0363284 6.54088
1.89772 1.21961 0.308349 1.18311
1.24041 1.956 0.0401809 13.949
1.80251 1.14255 0.245296 1.4019
1.82588 1.14846 0.290415 1.22466
1.38386 1.98227 0.475995 4.58144
1.75577 1.92079 0.489283 1.94862
1.03728 1.96018 0.37043 169.712
1.01459 1.90812 0.350786 114.63
1.80388 1.089 0.163574 0.831688
1.01632 1.8503 0.275783 42.7273
1.89476 1.88906 0.111798 0.487694
1.97056 1.96912 0.517114 0.201174
1.87609 1.96517 0.125476 0.289164
1.81013 1.97159 0.0484621 0.257012
1.92672 1.90218 0.0568598 0.230761
1.98228 1.6436 0.172518 0.357387
1.27394 1.07585 0.280637 11.6611
1.84033 1.98468 0.0344613 0.126888
1.8745 1.98468 0.055847 0.0955457
1.15464 1.13808 0.0198078 29.114
1.95793 1.92446 0.213324 0.281816
1.4099 1.60235 0.154162 11.1614
1.07129 1.0167 0.136365 78.8353
1.04829 1.04032 0.164283 129.285
1.06197 1.14768 0.046614 121.994
1.11576 1.0167 0.146096 25.7823
1.10842 1.01814 0.267472 43.4007
1.13114 1.26775 0.143698 36.0475
1.17371 1.04672 0.146744 28.8552
1.01495 1.01509 0.283936 249.548
1.58945 1.88576 0.321828 4.65089
1.62123 1.24658 0.195761 3.59004
1.68454 1.74961 0.185216 3.51637
1.64832 1.90047 0.28205 2.9802
1.28108 1.85349 0.986129 7.51254
1.10399 1.95387 0.910573 94.5173
1.1053 1.7537 0.596353 23.8258
1.97861 1.05035 0.95681 0.0729187
1.66758 1.51333 0.176253 3.53271
1.89129 1.95294 0.61266 0.525854
1.98444 1.65737 0.546492 0.47922
1.95183 1.15789 0.820736 0.551353
1.77653 1.64238 0.0153769 0.47228
1.98515 1.50216 0.237023 0.385347
1.50661 1.89903 0.39808 6.46279
1.97071 1.29766 0.40186 0.542145
1.41734 1.90077 0.336888 9.23717
1.52987 1.88272 0.2995 5.88234
1.59141 1.89678 0.544514 4.25475
1.59406 1.89675 0.481676 4.31288
1.52711 1.89884 0.419196 6.20927
1.11162 1.83254 0.106921 67.013
1.31948 1.90854 0.349539 16.0682
1.51639 1.03045 0.0321043 0.675021
1.73375 1.01513 0.351692 0.615181
1.56609 1.83201 0.409724 6.02777
1.36276 1.76188 0.389681 16.3858
1.97732 1.08025 0.664802 0.337342
1.96956 1.02767 0.734809 0.1852
1.26404 1.92508 0.420909 18.792
1.56656 1.87537 0.207238 4.42216
1.96854 1.10916 0.373544 0.353751
1.68169 1.51669 0.0378728 1.3291
1.70362 1.54847 0.021448 0.996039
1.08105 1.69786 0.37155 20.3358
1.69809 1.49749 0.0523541 1.37857
1.6177 1.01552 0.421641 1.38448
1.38767 1.73506 0.363493 14.5069
1.97116 1.2769 0.548247 0.721158
1.69724 1.01443 0.450944 0.878793
1.98478 1.38955 0.453811 0.447829
1.66108 1.01377 0.500303 0.865378
1.84684 1.96247 0.617207 0.727986
1.41869 1.79746 0.447907 12.3819
1.88867 1.64613 0.961788 0.396874
1.82052 1.42367 0.612238 2.54803
1.31575 1.917 0.226734 16.982
1.79395 1.77581 0.984878 0.448882
1.83521 1.97066 0.509514 0.684347
1.41892 1.0168 0.215973 2.63607
1.85431 1.95347 0.525368 0.704664
1.24968 1.01454 0.502938 8.19981
1.4205 1.59418 0.118278 9.32208
1.42609 1.81723 0.123123 9.59083
1.21749 1.63266 0.195463 25.3018
1.52505 1.08431 0.018109 0.999416
1.20027 1.78503 0.125602 36.3874
1.43675 1.08699 0.0401922 2.15239
1.11056 1.7657 0.102526 67.6191
1.95507 1.94751 0.558502 0.269982
1.40975 1.57314 0.869975 10.634
1.19128 1.86316 0.807822 41.4356
1.98405 1.94965 0.465923 0.270602
1.63074 1.9833 0.516622 1.25732
1.70374 1.98485 0.442753 0.903984
1.74751 1.48414 0.508647 3.88617
1.12109 1.55656 0.740452 22.3618
1.29384 1.8761 0.801498 19.674
1.911 1.9655 0.518672 0.445676
1.25575 1.66859 0.894892 21.2088
1.95549 1.7519 0.755798 0.668057
1.23274 1.65199 0.708902 21.0085
1.08253 1.73316 0.624752 20.7329
1.9865 1.78168 0.664625 0.382451
1.37225 1.6411 0.896687 11.4891
1.25501 1.48819 0.903999 21.2854
1.50803 1.52936 0.242336 7.59676
1.12581 1.61978 0.617725 17.2903
1.72847 1.85919 0.648378 2.78391
1.61642 1.06359 0.384416 2.13521
1.40452 1.92218 0.62943 8.45163
1.67515 1.02712 0.52502 1.07461
1.90083 1.91164 0.244262 0.581908
1.96759 1.3118 0.444861 0.680814
1.29589 1.89027 0.540299 16.8881
1.97861 1.04277 0.0491634 0.0566634
1.9574 1.03945 0.150189 0.155659
1.21588 1.56118 0.641849 17.9269
1.96785 1.67417 0.189513 0.475085
1.95132 1.70003 0.170267 0.541848
1.01269 1.41953 0.700588 6.74674
1.37268 1.206 0.893855 10.4449
1.88693 1.08355 0.268447 0.733973
1.95183 1.08849 0.296585 0.367847
1.01604 1.90327 0.287766 72.3663
1.40334 1.91541 0.544718 9.80957
1.01508 1.98359 0.287489 239.086
1.05477 1.98206 0.243853 194.75
1.52496 1.92027 0.482107 5.39779
1.46427 1.08535 0.262723 4.34719
1.5315 1.15146 0.0997651 2.85385
1.55016 1.09382 0.234801 3.71776
1.88439 1.03936 0.0225764 0.13017
1.84054 1.01756 0.11979 0.246765
1.86751 1.0626 0.0775848 0.289311
1.05508 1.69227 0.731666 18.7544
1.14497 1.9064 0.778515 52.3401
1.66287 1.11429 0.603144 2.81388
1.75146 1.9848 0.968737 0.241581
1.67613 1.98454 0.924162 0.430661
1.82236 1.96063 0.934456 0.262762
1.62618 1.14684 0.317352 3.8366
1.80317 1.07494 0.279527 1.0416
1.98347 1.73528 0.109999 0.280475
1.98248 1.76958 0.0387272 0.204495
1.96939 1.74866 0.0150333 0.177244
1.82325 1.65455 0.913187 1.22635
1.98589 1.71461 0.983645 0.109079
1.96236 1.61756 0.948087 0.261848
1.73454 1.14857 0.317667 2.12454
1.81295 1.40149 0.190822 1.77809
1.66576 1.0959 0.398802 2.50464
1.71299 1.07067 0.506349 2.10592
1.08676 1.87121 0.299736 48.0508
1.03112 1.96565 0.270885 206.95
1.94292 1.95602 0.766336 0.318999
1.95919 1.98663 0.830732 0.105996
1.88028 1.26696 0.179151 1.0712
1.72922 1.09657 0.332284 1.80489
1.67843 1.41035 0.188217 3.50275
1.82444 1.11033 0.492153 1.44908
1.84022 1.08843 0.374811 1.03208
1.89947 1.11025 0.524416 0.978258
1.88359 1.21332 0.606991 1.43506
1.98314 1.98367 0.293351 0.105445
1.12902 1.92462 0.530247 43.3929
1.10387 1.96985 0.536978 62.5075
1.95639 1.29485 0.086641 0.30697
1.91482 1.24442 0.0989217 0.573896
1.9106 1.74438 0.978293 0.304369
1.88525 1.7076 0.0550764 0.528081
1.98692 1.83006 0.959747 0.0988996
1.949 1.69328 0.134319 0.493519
1.25062 1.02126 0.945756 11.1234
1.95339 1.13979 0.322865 0.462955
1.35302 1.02272 0.966223 3.13734
1.93904 1.72696 0.0903751 0.365386
1.89691 1.6612 0.0974734 0.971992
1.14296 1.01533 0.761764 31.9857
1.06146 1.03784 0.589709 152.61
1.02191 1.10607 0.810699 80.5022
1.10301 1.11266 0.865047 82.5875
1.19563 1.01305 0.691841 17.4171
1.33102 1.0195 0.899252 6.51317
1.51912 1.22213 0.043819 2.11059
1.57836 1.27241 0.0394018 1.69228
1.50482 1.27074 0.0282797 1.82889
1.96645 1.07509 0.850396 0.230822
1.05681 1.0145 0.777751 207.995
1.03174 1.03243 0.797604 201.525
1.03123 1.10789 0.682575 87.8057
1.01576 1.14537 0.721095 36.5116
1.08699 1.02253 0.650357 114.938
1.89079 1.05323 0.857864 0.399016
1.28664 1.39774 0.920013 15.4366
1.98228 1.63104 0.135583 0.316968
1.79204 1.54194 0.0822864 1.37142
1.87184 1.03019 0.839917 0.356251
1.72185 1.92544 0.31871 2.03776
1.98555 1.60155 0.225512 0.379654
1.92196 1.14509 0.82081 0.626798
1.26663 1.01747 0.890132 10.1455
1.02822 1.39825 0.765199 15.2984
1.30002 1.01505 0.794083 7.32869
1.55202 1.46744 0.91483 3.88491
1.07919 1.28241 0.543373 18.822
1.34049 1.04398 0.950408 4.95106
1.92547 1.09341 0.797573 0.458766
1.07927 1.38452 0.653839 15.4166
1.93767 1.65526 0.296723 0.949515
1.32597 1.72113 0.0443253 10.2378
1.04676 1.96507 0.417528 167.965
1.91913 1.14233 0.330337 0.819654
1.96286 1.11755 0.902725 0.250412
1.95774 1.15806 0.889701 0.4235
1.07635 1.0429 0.0151053 218.286
1.16916 1.05788 0.056154 30.8217
1.16732 1.91328 0.840768 54.0953
1.04303 1.4216 0.635077 9.99387
1.43537 1.01537 0.877331 2.56744
1.12731 1.87629 0.888443 71.1904
1.12346 1.20239 0.561541 30.6151
1.17749 1.83596 0.922711 45.1011
1.14499 1.43008 0.983866 22.5938
1.25076 1.83809 0.971231 14.8293
1.10614 1.76611 0.945191 96.5197
1.13133 1.36034 0.981797 34.5014
1.01599 1.36166 0.822424 20.1895
1.0147 1.40929 0.786167 13.4418
1.16287 1.75128 0.965593 39.158
1.20364 1.85189 0.968799 22.6735
1.01566 1.05779 0.743806 208.192
1.05206 1.02253 0.649883 142.583
1.04641 1.74634 0.530734 13.201
1.31556 1.89316 0.857854 19.8643
1.37167 1.98561 0.596219 3.82809
1.10647 1.3175 0.0384073 72.5628
1.83289 1.49191 0.0153128 0.415784
1.78582 1.57469 0.0155803 0.503778
1.98635 1.53488 0.167475 0.314766
1.04941 1.32651 0.0214275 171.076
1.89318 1.51468 0.0586164 0.6879
1.92917 1.49099 0.167273 0.970026
1.98617 1.46123 0.197043 0.349284
1.88905 1.88291 0.679141 0.825916
1.98553 1.38756 0.130124 0.23767
1.87253 1.40329 0.0154858 0.347768
1.54661 1.0782 0.304589 3.56951
1.07821 1.68 0.650309 16.7497
1.04388 1.63622 0.659019 9.8882
1.02907 1.68038 0.691864 10.6748
1.82387 1.36774 0.0190658 0.494422
1.86863 1.15673 0.290748 1.16112
1.98601 1.4529 0.124231 0.196628
1.95166 1.5078 0.313245 0.7649
1.87371 1.32761 0.0522788 0.664455
1.03039 1.03583 0.272444 206.874
1.22529 1.01382 0.158055 8.99668
1.04491 1.6158 0.744786 15.404
1.01495 1.03787 0.324797 194.767
1.79231 1.04468 0.018011 0.20672
1.85535 1.01798 0.0405874 0.131702
1.04515 1.59145 0.694346 10.3865
1.02943 1.59925 0.716483 9.70023
1.34983 1.93919 0.0132301 2.46709
1.36694 1.85345 0.0276461 4.33512
1.39579 1.86367 0.0412606 4.4657
1.403 1.93045 0.0489499 3.71391
1.8335 1.94836 0.58498 0.907487
1.35617 1.91086 0.113445 12.0305
1.8228 1.90545 0.170127 0.952083
1.57251 1.66963 0.0496562 2.30956
1.98381 1.64926 0.44193 0.481202
1.79571 1.82041 0.0889441 0.931942
1.85449 1.80698 0.0805506 0.641454
1.59499 1.93949 0.808751 2.53593
1.57908 1.69435 0.923341 3.70109
1.95342 1.70261 0.587635 0.818839
1.92577 1.75487 0.75485 0.883638
1.7465 1.04523 0.767382 1.07561
1.93668 1.88441 0.685694 0.623543
1.59131 1.98399 0.880359 1.35922
1.64671 1.67924 0.902018 3.09935
1.95833 1.96592 0.642024 0.245743
1.64643 1.04452 0.781784 1.33917
1.58606 1.48016 0.914887 3.85705
1.71517 1.02687 0.589954 0.832484
1.65471 1.07546 0.743968 2.25237
1.33098 1.96765 0.200039 7.75614
1.31965 1.95728 0.629768 10.2053
1.38467 1.92287 0.338788 10.0015
1.03442 1.53302 0.399535 6.88952
1.39804 1.14366 0.673299 11.7789
1.61041 1.23633 0.972994 1.27471
1.07909 1.23887 0.757256 40.1042
1.55061 1.04549 0.75969 2.58855
1.92809 1.49236 0.618177 1.24769
1.77008 1.80593 0.392665 2.60833
1.91452 1.36398 0.671366 1.32886
1.3883 1.03256 0.527609 4.66902
1.5326 1.48277 0.967984 3.17135
1.48083 1.48149 0.945222 5.22073
1.40146 1.52564 0.914614 8.33781
1.04739 1.49398 0.87004 37.4474
1.45959 1.46591 0.904381 8.1873
1.13013 1.5721 0.571824 14.9269
1.27534 1.03252 0.819355 12.2282
1.07654 1.21355 0.608453 31.7977
1.06708 1.95182 0.692381 112.564
1.03848 1.96007 0.626307 163.433
1.09114 1.9822 0.652399 109.085
1.03058 1.82553 0.561517 23.3102
1.04695 1.81814 0.594989 22.197
1.04656 1.84038 0.54489 29.912
1.27555 1.94719 0.565644 16.2579
1.04859 1.59734 0.609805 8.64065
1.10347 1.67354 0.537464 16.8602
1.03124 1.77046 0.560008 14.7343
1.22212 1.92133 0.600611 25.525
1.07809 1.84759 0.418528 42.8385
1.51861 1.0846 0.375903 5.16534
1.7922 1.48057 0.0716678 1.22044
1.01469 1.2685 0.607039 8.60434
1.07872 1.03545 0.786744 136.509
1.01469 1.28633 0.577799 8.12445
1.54395 1.91369 0.626131 5.01604
1.52514 1.59331 0.968768 3.16218
1.95971 1.84745 0.5875 0.551467
1.5568 1.96843 0.602019 2.17924
1.53278 1.53303 0.914545 4.68934
1.55075 1.5534 0.937943 3.48481
1.19522 1.68365 0.637195 21.3648
1.40104 1.97484 0.718758 4.45263
1.32768 1.41664 0.953755 8.46129
1.51602 1.64016 0.965378 2.99166
1.59522 1.92428 0.708506 3.43034
1.43492 1.53879 0.952712 6.26588
1.01568 1.39574 0.868282 37.976
1.4784 1.50906 0.945022 5.60842
1.95914 1.85843 0.66804 0.57768
1.15046 1.6731 0.892466 39.1504
1.17947 1.57371 0.881365 32.6451
1.26563 1.95628 0.659365 16.4895
1.01608 1.67117 0.84146 19.3031
1.18489 1.607 0.971603 19.4219
1.15172 1.50195 0.969328 30.5827
1.02973 1.41986 0.574464 6.85838
1.14978 1.11509 0.655769 46.4547
1.03066 1.44244 0.513084 5.45686
1.01568 1.44113 0.870898 34.2892
1.02729 1.39546 0.648209 7.99116
1.0488 1.50108 0.472669 6.84985
1.0355 1.58679 0.548557 6.96625
1.04899 1.50847 0.585764 7.41095
1.22412 1.91156 0.487807 27.9003
1.04383 1.6665 0.66283 9.96072
1.1174 1.45263 0.713511 18.8074
1.08219 1.48194 0.491776 11.0989
1.51064 1.48718 0.944585 4.13983
1.55222 1.46336 0.952419 3.14954
1.80289 1.58784 0.921989 1.43716
1.72229 1.48329 0.983543 0.754108
1.59814 1.51696 0.91319 3.55912
1.52239 1.40289 0.911847 6.051
1.04227 1.06821 0.889787 162.648
1.01364 1.19058 0.679496 19.5493
1.9065 1.59429 0.401837 1.46008
1.04925 1.28832 0.813131 32.3819
1.14933 1.08894 0.78935 50.2204
1.11176 1.03779 0.839996 66.3726
1.90697 1.01487 0.648898 0.215248
1.83349 1.04516 0.573601 0.660411
1.91285 1.07831 0.724669 0.61166
1.62279 1.15055 0.713467 3.8776
1.8355 1.04496 0.536964 0.661935
1.94052 1.0861 0.557846 0.493493
1.83749 1.07835 0.525495 1.05633
1.92052 1.01918 0.468649 0.256272
1.58777 1.28043 0.0697839 2.65391
1.63694 1.0298 0.669973 1.13865
1.78008 1.07769 0.63404 1.39313
1.90807 1.02831 0.731375 0.340651
1.96709 1.60449 0.329864 0.707319
1.22374 1.98609 0.21037 11.7374
1.73244 1.4134 0.0983226 1.87889
1.65749 1.53047 0.0534094 1.6969
1.64131 1.4281 0.0300688 1.30455
1.5033 1.95666 0.0593225 1.8096
1.52459 1.97274 0.03236 0.93397
1.55495 1.82188 0.0298347 1.68348
1.56209 1.95532 0.386724 2.76131
1.43783 1.7554 0.0446256 4.26431
1.16747 1.91831 0.446938 32.3429
1.4649 1.95338 0.489412 4.11072
1.90082 1.69282 0.414639 1.54565
1.68523 1.97143 0.206898 1.04728
1.52854 1.97101 0.492399 2.67294
1.60895 1.96825 0.485623 1.85551
1.5111 1.95514 0.417107 3.6487
1.94807 1.83369 0.45453 0.77065
1.5429 1.66238 0.083012 3.79194
1.97084 1.68829 0.674214 0.641367
1.471 1.87598 0.617875 7.43196
1.70636 1.94922 0.0504853 0.466937
1.23599 1.45834 0.852072 23.6638
1.43389 1.44474 0.952926 4.74185
1.39297 1.48182 0.952823 6.26996
1.42188 1.04871 0.626024 5.91543
1.46023 1.20278 0.969299 3.05023
1.27456 1.56908 0.920238 17.8399
1.67451 1.50913 0.110753 2.6483
1.58706 1.0134 0.467666 1.16147
1.07837 1.15164 0.623158 46.2767
1.96652 1.52647 0.337219 0.664821
1.95429 1.49524 0.509357 1.0977
1.32666 1.41439 0.0452112 6.88309
1.91929 1.24361 0.440741 1.20306
1.04868 1.68461 0.507497 10.0646
1.18353 1.88253 0.611665 35.8268
1.13488 1.63839 0.144037 46.8037
1.43282 1.62856 0.0799784 7.3014
1.02985 1.79685 0.489069 16.2973
1.07671 1.83539 0.502322 38.7473
1.4065 1.51853 0.0855849 7.79064
1.40686 1.76809 0.0297187 4.76637
1.76157 1.35217 0.17167 2.12251
1.61224 1.73734 0.0501779 1.83949
1.40426 1.52552 0.0465977 5.08874
1.37241 1.47608 0.0296708 4.42029
1.43089 1.68253 0.0296995 4.27059
1.08986 1.73345 0.0291641 118.048
1.12487 1.49833 0.430502 13.733
1.47194 1.47741 0.0517147 4.0999
1.45542 1.04593 0.748591 4.09134
1.44131 1.24601 0.969473 3.43528
1.56434 1.1736 0.954554 1.81396
1.39731 1.12822 0.965191 3.72242
1.52273 1.0788 0.879569 3.20825
1.44084 1.06541 0.983952 1.76133
1.45374 1.03314 0.901711 3.19874
1.47124 1.01777 0.919361 2.15606
1.95406 1.16298 0.608501 0.62278
1.97732 1.04823 0.65829 0.230353
1.64091 1.37656 0.972804 1.86537
1.71196 1.41379 0.922332 2.14822
1.92379 1.43218 0.642291 1.24488
1.83562 1.60562 0.484162 2.47538
1.93908 1.18919 0.948115 0.311386
1.01797 1.69922 0.235421 14.5432
1.26777 1.04539 0.539978 11.6649
1.51241 1.66914 0.034138 2.53678
1.47301 1.51088 0.143432 7.31002
1.43895 1.53042 0.0469744 4.81569
1.33868 1.90289 0.202696 14.9874
1.50991 1.59454 0.0820874 4.22307
1.41599 1.16331 0.416325 8.83382
1.97158 1.2831 0.826406 0.509269
1.95143 1.30328 0.952603 0.28576
1.89536 1.3127 0.965787 0.465624
1.90685 1.2608 0.737956 1.29686
1.8479 1.54197 0.917092 1.07484
1.9334 1.49374 0.92315 0.545598
1.91971 1.65825 0.611271 1.40171
1.62363 1.52504 0.967101 1.83633
1.87611 1.63037 0.804064 1.38954
1.50664 1.04865 0.316507 3.10949
1.78541 1.06962 0.5093 1.40222
1.50486 1.19055 0.87969 5.42134
1.33669 1.70725 0.0764702 14.8065
1.70534 1.11898 0.869531 1.45479
1.46031 1.95386 0.254295 4.80196
1.60145 1.82352 0.110196 3.21134
1.39432 1.92121 0.186295 10.0941
1.08922 1.544 0.628965 14.3105
1.66171 1.65724 0.098943 2.72619
1.53977 1.97009 0.40479 2.56996
1.97113 1.67225 0.250467 0.66861
1.95253 1.2902 0.42537 0.789161
1.65538 1.04914 0.26727 1.1889
1.80997 1.03206 0.445911 0.613046
1.7596 1.02726 0.591001 0.639651
1.5859 1.46184 0.0472128 2.39904
1.44346 1.96732 0.465023 4.19401
1.54399 1.91762 0.512305 4.32336
1.4561 1.97052 0.373595 3.17063
1.90018 1.61019 0.541509 1.74599
1.40951 1.55729 0.821806 11.2999
1.44617 1.91958 0.409011 8.00718
1.03358 1.52434 0.490562 6.72918
1.09638 1.03784 0.617962 88.4509
1.01576 1.11211 0.709534 71.2037
1.17025 1.04431 0.688507 35.9483
1.05801 1.27133 0.933488 125.134
1.06475 1.08152 0.952615 199.799
1.05374 1.12542 0.77032 82.778
1.03183 1.15427 0.751237 45.941
1.98347 1.78669 0.154009 0.29694
1.74367 1.98529 0.248152 0.534275
1.71059 1.69461 0.0776682 1.80686
1.95145 1.91971 0.296759 0.339368
1.37696 1.23022 0.530536 13.4714
1.19055 1.90525 0.55022 37.8331
1.04502 1.7705 0.479932 16.8765
1.28274 1.92384 0.809893 22.795
1.0313 1.71431 0.515347 8.08169
1.01792 1.38743 0.235981 10.1343
1.03029 1.75527 0.501588 12.6827
1.3788 1.9233 0.653322 9.60074
1.22322 1.95553 0.749109 26.9865
1.06987 1.54273 0.494568 8.8718
1.31924 1.04532 0.506989 9.35289
1.96804 1.33401 0.806216 0.511065
1.76451 1.35288 0.904998 1.75953
1.71725 1.93109 0.693139 1.78667
1.13443 1.22356 0.7016 30.6213
1.07829 1.42787 0.547411 12.4632
1.04344 1.32252 0.464935 9.92034
1.91852 1.58728 0.365246 1.32749
1.48176 1.08355 0.143809 3.50134
1.05062 1.48373 0.1711 32.4849
1.01505 1.60265 0.255386 8.97562
1.01437 1.50023 0.217504 8.75127
1.0372 1.57434 0.0446313 150.988
1.31101 1.95734 0.429269 13.0857
1.25005 1.07369 0.19001 15.1646
1.45438 1.8533 0.0438319 4.2271
1.39186 1.9705 0.307067 4.34293
1.73127 1.54507 0.0366604 0.926317
1.73149 1.48579 0.0296937 0.891132
1.95218 1.43884 0.379701 0.757095
1.88104 1.58936 0.0178377 0.388733
1.9697 1.61959 0.706743 0.635956
1.74584 1.89645 0.885276 1.08835
1.73674 1.59864 0.967765 0.875306
1.59789 1.66937 0.970381 1.94332
1.45145 1.48351 0.846863 8.87811
1.91259 1.32153 0.502646 1.40653
1.61727 1.15117 0.606824 4.24488
1.46814 1.03239 0.423289 3.1312
1.73482 1.07922 0.446843 1.8437
1.42977 1.4127 0.953485 4.77157
1.34629 1.39148 0.968897 6.05202
1.0619 1.33512 0.382897 12.8879
1.37457 1.32743 0.921756 10.3501
1.40975 1.46097 0.96862 4.53669
1.124 1.01531 0.599808 40.4056
1.04957 1.55507 0.618596 8.26885
1.41899 1.91949 0.236559 9.02355
1.21848 1.91333 0.542467 26.9376
1.31471 1.97295 0.339472 8.96229
1.21347 1.96935 0.469368 22.0113
1.33483 1.95732 0.3695 8.95493
1.35306 1.94919 0.479725 8.76689
1.0803 1.73636 0.522886 19.8461
1.37355 1.96664 0.448467 6.29344
1.97009 1.48085 0.53658 0.777312
1.82313 1.42037 0.910036 1.1242
1.88109 1.57042 0.318891 1.72619
1.66568 1.55352 0.913506 2.82319
1.87941 1.83498 0.864162 0.767146
1.66917 1.93195 0.660827 2.57369
1.70645 1.14687 0.184466 1.87172
1.97406 1.52977 0.675593 0.694574
1.97015 1.62554 0.657407 0.780536
1.63217 1.95027 0.458087 2.08066
1.57613 1.91486 0.510566 3.91719
1.41912 1.36587 0.162979 8.00714
1.47209 1.12574 0.545627 7.14821
1.04738 1.43764 0.339523 9.15619
1.39553 1.55216 0.0310996 4.36124
1.24119 1.01586 0.410573 8.61378
1.29344 1.01734 0.320508 6.20497
1.33115 1.48022 0.0786409 11.338
1.58058 1.95065 0.510065 3.09165
1.96818 1.6258 0.472422 0.774586
1.92494 1.23586 0.331319 1.09333
1.95414 1.65767 0.619732 0.870883
1.67065 1.83677 0.382386 4.25995
1.66519 1.95962 0.65971 1.60937
1.71524 1.8471 0.918317 1.62155
1.70844 1.97277 0.731313 1.25465
1.60895 1.61354 0.0836195 3.02389
1.43445 1.10612 0.842434 7.14558
1.54689 1.45136 0.109089 4.86051
1.42573 1.41708 0.912644 9.30079
1.36605 1.37258 0.953771 6.74477
1.51536 1.30593 0.951972 3.12951
1.41485 1.28748 0.969693 4.15359
1.6129 1.39602 0.88663 3.69392
1.26941 1.04552 0.698213 15.4309
1.75728 1.44434 0.954349 1.04805
1.6744 1.4621 0.954205 1.57865
1.8345 1.51914 0.789688 1.87124
1.88383 1.38874 0.580144 1.69775
1.90523 1.71067 0.956606 0.427162
1.56775 1.32464 0.917398 3.91019
1.8325 1.45414 0.889002 1.11294
1.75347 1.97003 0.574215 0.850957
1.8707 1.56564 0.967179 0.424187
1.75115 1.49732 0.968147 0.807697
1.80837 1.60179 0.951793 0.759043
1.8514 1.49879 0.968971 0.50547
1.83033 1.66957 0.73009 1.99736
1.98427 1.64811 0.894713 0.309264
1.78391 1.72553 0.949219 0.825513
1.62355 1.96696 0.427749 1.76939
1.38991 1.10361 0.450611 8.94193
